optim,name_db,type_prob,score_type,run_total,time_limit,elapsed_time,num_rows,num_cols,num_classes,train_val_size,test_size,NFS,FINAL_SCORE_VAL,FINAL_SCORE_TST,name_file,model
BO,thyroid-allbp,multiclass,f1_macro,3,120.0,12.33783818880717,2800,46,5,1400,1400,46,0.44928122712454666,0.494579,thyroid.csv,"LogisticRegression(C=130.0127828890694, max_iter=5000)"
BO,thyroid-allbp,multiclass,f1_macro,4,120.0,11.48388333717982,2800,46,5,1400,1400,46,0.46028721240650805,0.494579,thyroid.csv,"LogisticRegression(C=269.5201404087095, max_iter=5000)"
BO,microaggregation2,multiclass,f1_macro,0,120.0,14.482478896776835,20000,20,5,10000,10000,20,0.23470615319437121,0.239442,microaggregation2.csv,"LogisticRegression(C=11.096116669441386, max_iter=5000)"
BO,microaggregation2,multiclass,f1_macro,1,120.0,13.07609209616979,20000,20,5,10000,10000,20,0.23600840880448598,0.239696,microaggregation2.csv,"LogisticRegression(C=181.55570892812847, max_iter=5000)"
BO,microaggregation2,multiclass,f1_macro,2,120.0,13.144946638743082,20000,20,5,10000,10000,20,0.23736269671718485,0.239511,microaggregation2.csv,"LogisticRegression(C=78.3473791286672, max_iter=5000)"
BO,microaggregation2,multiclass,f1_macro,3,120.0,12.937581630547841,20000,20,5,10000,10000,20,0.2366981019808183,0.239987,microaggregation2.csv,"LogisticRegression(C=335.2009640614209, max_iter=5000)"
BO,microaggregation2,multiclass,f1_macro,4,120.0,12.333674013614655,20000,20,5,10000,10000,20,0.2386854550957183,0.239749,microaggregation2.csv,"LogisticRegression(C=896.1552412163668, max_iter=5000)"
BO,satimage,multiclass,f1_macro,0,120.0,4.386882781982422,6430,36,6,3215,3215,36,0.8147223493458956,0.803608,satimage.csv,"LogisticRegression(C=1.4331741577327983, max_iter=5000)"
BO,satimage,multiclass,f1_macro,1,120.0,8.65015033086141,6430,36,6,3215,3215,36,0.8168142782313875,0.80567,satimage.csv,"LogisticRegression(C=44.656093174744576, max_iter=5000)"
BO,satimage,multiclass,f1_macro,2,120.0,8.234570411841075,6430,36,6,3215,3215,36,0.8095205861449418,0.80567,satimage.csv,"LogisticRegression(C=53.02725088874921, max_iter=5000)"
BO,satimage,multiclass,f1_macro,3,120.0,6.0556944886843365,6430,36,6,3215,3215,36,0.8137761175421957,0.803475,satimage.csv,"LogisticRegression(C=7.4463576511659815, max_iter=5000)"
BO,satimage,multiclass,f1_macro,4,120.0,5.964815104007721,6430,36,6,3215,3215,36,0.8154312662643118,0.806033,satimage.csv,"LogisticRegression(C=6.168128074683709, max_iter=5000)"
BO,cjs,multiclass,f1_macro,0,120.0,2.8266316334406536,2796,99,6,1398,1398,99,0.9970401474788103,0.996483,cjs.csv,"LogisticRegression(C=136.2021635265941, max_iter=5000)"
BO,cjs,multiclass,f1_macro,1,120.0,2.8832884669303893,2796,99,6,1398,1398,99,0.9968101958568676,0.997342,cjs.csv,"LogisticRegression(C=462.5032932437539, max_iter=5000)"
BO,cjs,multiclass,f1_macro,2,120.0,2.9453434546788535,2796,99,6,1398,1398,99,0.9937071883093811,0.996483,cjs.csv,"LogisticRegression(C=269.6415678714171, max_iter=5000)"
BO,cjs,multiclass,f1_macro,3,120.0,2.836884927749634,2796,99,6,1398,1398,99,0.9972207413340651,0.997342,cjs.csv,"LogisticRegression(C=1000.0, max_iter=5000)"
BO,cjs,multiclass,f1_macro,4,120.0,3.0310505549112956,2796,99,6,1398,1398,99,0.994602237987692,0.997342,cjs.csv,"LogisticRegression(C=780.1046478426799, max_iter=5000)"
BO,first-order-theorem-proving,multiclass,f1_macro,0,120.0,7.287488675117492,6118,51,6,3059,3059,51,0.33998136590673084,0.322873,first.csv,"LogisticRegression(C=8.861273377613404, max_iter=5000)"
BO,first-order-theorem-proving,multiclass,f1_macro,1,120.0,11.178509545326232,6118,51,6,3059,3059,51,0.3408406622303727,0.323113,first.csv,"LogisticRegression(C=23.246341987998218, max_iter=5000)"
BO,first-order-theorem-proving,multiclass,f1_macro,2,120.0,8.323322816689808,6118,51,6,3059,3059,51,0.3441423196098914,0.323324,first.csv,"LogisticRegression(C=11.928129666786917, max_iter=5000)"
BO,first-order-theorem-proving,multiclass,f1_macro,3,120.0,5.295616563161214,6118,51,6,3059,3059,51,0.33660181892298024,0.320953,first.csv,"LogisticRegression(C=1.4356243017940906, max_iter=5000)"
BO,first-order-theorem-proving,multiclass,f1_macro,4,120.0,13.03339724143346,6118,51,6,3059,3059,51,0.3369616993460289,0.322817,first.csv,"LogisticRegression(C=127.56265722471838, max_iter=5000)"
BO,gas-drift,multiclass,f1_macro,0,120.0,35.75422212282817,13910,128,6,6955,6955,128,0.9906473018135336,0.989073,gas.csv,"LogisticRegression(C=51.01895595067505, max_iter=5000)"
BO,gas-drift,multiclass,f1_macro,1,120.0,29.259153207143147,13910,128,6,6955,6955,128,0.991284851543438,0.988874,gas.csv,"LogisticRegression(C=12.642205415917479, max_iter=5000)"
BO,gas-drift,multiclass,f1_macro,2,120.0,18.59938162167867,13910,128,6,6955,6955,128,0.9903268601191488,0.987824,gas.csv,"LogisticRegression(C=3.4933800201120424, max_iter=5000)"
BO,gas-drift,multiclass,f1_macro,3,120.0,31.628003708521526,13910,128,6,6955,6955,128,0.9907695593998769,0.988935,gas.csv,"LogisticRegression(C=28.134262457590477, max_iter=5000)"
BO,gas-drift,multiclass,f1_macro,4,120.0,17.643693908055624,13910,128,6,6955,6955,128,0.990545270985554,0.98747,gas.csv,"LogisticRegression(C=2.2035880392865517, max_iter=5000)"
BO,segment,multiclass,f1_macro,0,120.0,12.54118439356486,2310,19,7,1155,1155,19,0.9515732491543369,0.94737,segment.csv,"LogisticRegression(C=402.1444739460461, max_iter=5000)"
BO,segment,multiclass,f1_macro,1,120.0,15.284278543790181,2310,19,7,1155,1155,19,0.9517470213436701,0.948249,segment.csv,"LogisticRegression(C=1000.0, max_iter=5000)"
BO,segment,multiclass,f1_macro,2,120.0,7.496881024042765,2310,19,7,1155,1155,19,0.9547988818902906,0.95149,segment.csv,"LogisticRegression(C=81.09901336831906, max_iter=5000)"
BO,segment,multiclass,f1_macro,3,120.0,15.788277085622152,2310,19,7,1155,1155,19,0.9536905708472705,0.948249,segment.csv,"LogisticRegression(C=1000.0, max_iter=5000)"
BO,segment,multiclass,f1_macro,4,120.0,7.994657770792643,2310,19,7,1155,1155,19,0.9478263570373697,0.950561,segment.csv,"LogisticRegression(C=104.97318773167228, max_iter=5000)"
BO,wine_quality,multiclass,f1_macro,0,120.0,4.1294740001360575,6497,11,7,3248,3249,11,0.22718695346885517,0.23432,wine.csv,"LogisticRegression(C=1.3638209356825455, max_iter=5000)"
BO,wine_quality,multiclass,f1_macro,1,120.0,4.034281710783641,6497,11,7,3248,3249,11,0.23976042210742654,0.23432,wine.csv,"LogisticRegression(C=1.110683862069933, max_iter=5000)"
BO,wine_quality,multiclass,f1_macro,2,120.0,3.6582292636235554,6497,11,7,3248,3249,11,0.23734760790852674,0.233749,wine.csv,"LogisticRegression(C=0.8009248852760528, max_iter=5000)"
BO,wine_quality,multiclass,f1_macro,3,120.0,4.800149444739024,6497,11,7,3248,3249,11,0.2357868699982392,0.235057,wine.csv,"LogisticRegression(C=3.0633464725788406, max_iter=5000)"
BO,wine_quality,multiclass,f1_macro,4,120.0,4.409675041834514,6497,11,7,3248,3249,11,0.2294334710099902,0.23432,wine.csv,"LogisticRegression(C=1.246928848122547, max_iter=5000)"
BO,white_wine,multiclass,f1_macro,0,120.0,2.593087935447693,4898,11,7,2449,2449,11,0.22726968823901328,0.22218,white.csv,"LogisticRegression(C=0.24575820789209968, max_iter=5000)"
BO,white_wine,multiclass,f1_macro,1,120.0,3.398717717329661,4898,11,7,2449,2449,11,0.2488940402009471,0.225661,white.csv,"LogisticRegression(C=1.1521308427163324, max_iter=5000)"
BO,white_wine,multiclass,f1_macro,2,120.0,2.6300058126449586,4898,11,7,2449,2449,11,0.27496076659147783,0.222142,white.csv,"LogisticRegression(C=0.23021263794634186, max_iter=5000)"
BO,white_wine,multiclass,f1_macro,3,120.0,3.2978339195251465,4898,11,7,2449,2449,11,0.2526450485528823,0.221033,white.csv,"LogisticRegression(C=0.12255778978088852, max_iter=5000)"
BO,white_wine,multiclass,f1_macro,4,120.0,2.7927907665570575,4898,11,7,2449,2449,11,0.24704846453626456,0.222468,white.csv,"LogisticRegression(C=0.2651775837676701, max_iter=5000)"
BO,Indian_pines,multiclass,f1_macro,0,120.0,66.00270488262177,9144,220,8,4572,4572,220,0.8181200500843978,0.830215,Indian.csv,"LogisticRegression(C=582.1819610924532, max_iter=5000)"
BO,Indian_pines,multiclass,f1_macro,1,120.0,117.15133765538533,9144,220,8,4572,4572,220,0.7984545650439059,0.846125,Indian.csv,"LogisticRegression(C=914.960261599947, max_iter=5000)"
BO,Indian_pines,multiclass,f1_macro,2,120.0,70.14213595390319,9144,220,8,4572,4572,220,0.793363286535377,0.841406,Indian.csv,"LogisticRegression(C=278.6255448708909, max_iter=5000)"
BO,Indian_pines,multiclass,f1_macro,3,120.0,69.41483189264933,9144,220,8,4572,4572,220,0.8009355576278903,0.841329,Indian.csv,"LogisticRegression(C=790.571403110094, max_iter=5000)"
BO,Indian_pines,multiclass,f1_macro,4,120.0,67.86743799448013,9144,220,8,4572,4572,220,0.8106816804866945,0.830145,Indian.csv,"LogisticRegression(C=970.6857652286712, max_iter=5000)"
BO,JapaneseVowels,multiclass,f1_macro,0,120.0,12.408430469036102,9961,14,9,4980,4981,14,0.9366895932520374,0.935808,JapaneseVowels.csv,"LogisticRegression(C=347.2440493982043, max_iter=5000)"
BO,JapaneseVowels,multiclass,f1_macro,1,120.0,6.2236738483111065,9961,14,9,4980,4981,14,0.9353067785711453,0.935592,JapaneseVowels.csv,"LogisticRegression(C=15.734130450699501, max_iter=5000)"
BO,JapaneseVowels,multiclass,f1_macro,2,120.0,9.928522769610087,9961,14,9,4980,4981,14,0.935302087645985,0.935821,JapaneseVowels.csv,"LogisticRegression(C=100.00535038272653, max_iter=5000)"
BO,JapaneseVowels,multiclass,f1_macro,3,120.0,11.942413993676503,9961,14,9,4980,4981,14,0.9353991867138965,0.935573,JapaneseVowels.csv,"LogisticRegression(C=288.47943684344494, max_iter=5000)"
BO,JapaneseVowels,multiclass,f1_macro,4,120.0,11.14534878730774,9961,14,9,4980,4981,14,0.9363058198474908,0.935348,JapaneseVowels.csv,"LogisticRegression(C=198.75519007117612, max_iter=5000)"
BO,optdigits,multiclass,f1_macro,0,120.0,3.327153976758321,5620,64,10,2810,2810,64,0.9658703228258381,0.973016,optdigits.csv,"LogisticRegression(C=0.425388483773131, max_iter=5000)"
BO,optdigits,multiclass,f1_macro,1,120.0,3.3995248476664224,5620,64,10,2810,2810,64,0.9642197679138362,0.971617,optdigits.csv,"LogisticRegression(C=0.5068552514398175, max_iter=5000)"
BO,optdigits,multiclass,f1_macro,2,120.0,3.0845855991045634,5620,64,10,2810,2810,64,0.9629129556071032,0.972002,optdigits.csv,"LogisticRegression(C=0.099636325594359, max_iter=5000)"
BO,optdigits,multiclass,f1_macro,3,120.0,4.058268717924753,5620,64,10,2810,2810,64,0.9640305737324415,0.969809,optdigits.csv,"LogisticRegression(C=1.2496219708159206, max_iter=5000)"
BO,optdigits,multiclass,f1_macro,4,120.0,3.9379263520240784,5620,64,10,2810,2810,64,0.9646912902962264,0.969809,optdigits.csv,"LogisticRegression(C=1.3079199926853702, max_iter=5000)"
BO,pendigits,multiclass,f1_macro,0,120.0,41.852541681130724,10992,16,10,5496,5496,16,0.9526240262718784,0.95147,pendigits.csv,"LogisticRegression(C=619.8499221690778, max_iter=5000)"
BO,pendigits,multiclass,f1_macro,1,120.0,7.63845477104187,10992,16,10,5496,5496,16,0.9501871027855749,0.947283,pendigits.csv,"LogisticRegression(C=2.039864500867291, max_iter=5000)"
BO,pendigits,multiclass,f1_macro,2,120.0,8.645725313822428,10992,16,10,5496,5496,16,0.9533407442695527,0.948897,pendigits.csv,"LogisticRegression(C=4.260042771087204, max_iter=5000)"
BO,pendigits,multiclass,f1_macro,3,120.0,12.284554215272268,10992,16,10,5496,5496,16,0.9524391806059912,0.949657,pendigits.csv,"LogisticRegression(C=15.514395338336051, max_iter=5000)"
BO,pendigits,multiclass,f1_macro,4,120.0,10.104647103945414,10992,16,10,5496,5496,16,0.952746711724114,0.949454,pendigits.csv,"LogisticRegression(C=5.307071379594303, max_iter=5000)"
BO,cardiotocography,multiclass,f1_macro,0,120.0,1.3372583468755086,2126,35,10,1063,1063,35,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=0.24575820789209968, max_iter=5000)"
BO,cardiotocography,multiclass,f1_macro,1,120.0,1.2600899895032247,2126,35,10,1063,1063,35,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=0.9481349774055033, max_iter=5000)"
BO,cardiotocography,multiclass,f1_macro,2,120.0,1.8991451303164164,2126,35,10,1063,1063,35,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=0.047559917793295825, max_iter=5000)"
BO,cardiotocography,multiclass,f1_macro,3,120.0,1.3448438366254172,2126,35,10,1063,1063,35,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=288.47943684344494, max_iter=5000)"
BO,cardiotocography,multiclass,f1_macro,4,120.0,1.400889805952708,2126,35,10,1063,1063,35,1.0,1.0,cardiotocography.csv,"LogisticRegression(C=0.016017268861312037, max_iter=5000)"
BO,led24,multiclass,f1_macro,0,120.0,2.462196612358093,3200,48,10,1600,1600,48,0.7258095724489289,0.710088,led24.csv,"LogisticRegression(C=0.2001419100461863, max_iter=5000)"
BO,led24,multiclass,f1_macro,1,120.0,2.1935023427009583,3200,48,10,1600,1600,48,0.7336512149568809,0.712054,led24.csv,"LogisticRegression(C=0.025115806281948233, max_iter=5000)"
BO,led24,multiclass,f1_macro,2,120.0,2.008576198418935,3200,48,10,1600,1600,48,0.7306449181345591,0.712982,led24.csv,"LogisticRegression(C=0.0278060550778697, max_iter=5000)"
BO,led24,multiclass,f1_macro,3,120.0,2.844422201315562,3200,48,10,1600,1600,48,0.7334348907856082,0.710562,led24.csv,"LogisticRegression(C=0.5042403277300734, max_iter=5000)"
BO,led24,multiclass,f1_macro,4,120.0,2.0407123366991677,3200,48,10,1600,1600,48,0.73151907284992,0.711914,led24.csv,"LogisticRegression(C=0.04591959752836736, max_iter=5000)"
BO,USPS,multiclass,f1_macro,0,120.0,11.089082038402557,9298,256,10,4649,4649,256,0.9400152472821169,0.939853,USPS.csv,"LogisticRegression(C=0.09612283626488966, max_iter=5000)"
BO,USPS,multiclass,f1_macro,1,120.0,9.424986437956493,9298,256,10,4649,4649,256,0.9395271042300324,0.93983,USPS.csv,"LogisticRegression(C=0.05080648189176717, max_iter=5000)"
BO,USPS,multiclass,f1_macro,2,120.0,11.48078904946645,9298,256,10,4649,4649,256,0.9392435998642051,0.940145,USPS.csv,"LogisticRegression(C=0.07179707697185211, max_iter=5000)"
BO,USPS,multiclass,f1_macro,3,120.0,10.932987384001414,9298,256,10,4649,4649,256,0.9381474955386816,0.939933,USPS.csv,"LogisticRegression(C=0.0663368157375832, max_iter=5000)"
BO,USPS,multiclass,f1_macro,4,120.0,11.205149618784587,9298,256,10,4649,4649,256,0.9367189475583307,0.939891,USPS.csv,"LogisticRegression(C=0.1321247730365069, max_iter=5000)"
BO,pol,multiclass,f1_macro,0,120.0,23.50008406639099,15000,48,11,7500,7500,48,0.1729360070170935,0.169496,pol.csv,"LogisticRegression(C=37.70898026828488, max_iter=5000)"
BO,pol,multiclass,f1_macro,1,120.0,29.887635910511015,15000,48,11,7500,7500,48,0.16878374304963276,0.169566,pol.csv,"LogisticRegression(C=114.86934114152572, max_iter=5000)"
BO,pol,multiclass,f1_macro,2,120.0,24.299937498569488,15000,48,11,7500,7500,48,0.16784279505067987,0.169507,pol.csv,"LogisticRegression(C=47.6662516822513, max_iter=5000)"
BO,pol,multiclass,f1_macro,3,120.0,34.649679311116536,15000,48,11,7500,7500,48,0.16973620835065045,0.169591,pol.csv,"LogisticRegression(C=355.71201923087085, max_iter=5000)"
BO,pol,multiclass,f1_macro,4,120.0,28.40111218293508,15000,48,11,7500,7500,48,0.17081901607298797,0.169502,pol.csv,"LogisticRegression(C=78.03249611246775, max_iter=5000)"
BO,texture,multiclass,f1_macro,0,120.0,11.826732150713603,5500,40,11,2750,2750,40,0.9962690575766413,0.997199,texture.csv,"LogisticRegression(C=86.27545802088225, max_iter=5000)"
BO,texture,multiclass,f1_macro,1,120.0,10.88707401752472,5500,40,11,2750,2750,40,0.9962456495796956,0.996498,texture.csv,"LogisticRegression(C=31.19432989738194, max_iter=5000)"
BO,texture,multiclass,f1_macro,2,120.0,12.486089245478313,5500,40,11,2750,2750,40,0.9961616097980597,0.997881,texture.csv,"LogisticRegression(C=1000.0, max_iter=5000)"
BO,texture,multiclass,f1_macro,3,120.0,12.320520293712615,5500,40,11,2750,2750,40,0.994697610127319,0.997881,texture.csv,"LogisticRegression(C=1000.0, max_iter=5000)"
BO,texture,multiclass,f1_macro,4,120.0,12.665389207998912,5500,40,11,2750,2750,40,0.9966657277444055,0.997515,texture.csv,"LogisticRegression(C=590.8279416840327, max_iter=5000)"
BO,letter,multiclass,f1_macro,0,120.0,13.182454466819763,20000,16,26,10000,10000,16,0.7651184647534575,0.769173,letter.csv,"LogisticRegression(C=1.3737532824690109, max_iter=5000)"
BO,letter,multiclass,f1_macro,1,120.0,13.438356749216716,20000,16,26,10000,10000,16,0.7645869886326098,0.769091,letter.csv,"LogisticRegression(C=1.9088857517434292, max_iter=5000)"
BO,letter,multiclass,f1_macro,2,120.0,13.863040781021118,20000,16,26,10000,10000,16,0.7633552897140332,0.768857,letter.csv,"LogisticRegression(C=2.3391295664099694, max_iter=5000)"
BO,letter,multiclass,f1_macro,3,120.0,13.970219353834787,20000,16,26,10000,10000,16,0.7644897999095327,0.768873,letter.csv,"LogisticRegression(C=2.1425640487802626, max_iter=5000)"
BO,letter,multiclass,f1_macro,4,120.0,13.034403089682261,20000,16,26,10000,10000,16,0.7655251616007298,0.769255,letter.csv,"LogisticRegression(C=1.0337138057657547, max_iter=5000)"
BO,dataset_sales,multiclass,f1_macro,0,120.0,55.84534269571304,10738,14,51,5369,5369,14,0.08406207575454928,0.086521,dataset.csv,"LogisticRegression(C=0.729516377511348, max_iter=5000)"
BO,dataset_sales,multiclass,f1_macro,1,120.0,36.482218046983085,10738,14,51,5369,5369,14,0.08343048695181512,0.082535,dataset.csv,"LogisticRegression(C=0.4093027407785076, max_iter=5000)"
BO,dataset_sales,multiclass,f1_macro,2,120.0,58.77985823949178,10738,14,51,5369,5369,14,0.0911960299503906,0.086149,dataset.csv,"LogisticRegression(C=1.1991266593768939, max_iter=5000)"
BO,dataset_sales,multiclass,f1_macro,3,120.0,51.86841456492742,10738,14,51,5369,5369,14,0.08672586480518639,0.086399,dataset.csv,"LogisticRegression(C=0.8045561782042625, max_iter=5000)"
BO,dataset_sales,multiclass,f1_macro,4,120.0,65.94986678361893,10738,14,51,5369,5369,14,0.08645071596619482,0.077944,dataset.csv,"LogisticRegression(C=0.3812688519767265, max_iter=5000)"
BO,cpu_act,multiclass,f1_macro,0,120.0,229.48161827723186,8192,21,56,4096,4096,21,0.13293583953371088,0.14057,cpu.csv,"LogisticRegression(C=202.70024951657166, max_iter=5000)"
BO,cpu_act,multiclass,f1_macro,1,120.0,163.200667877992,8192,21,56,4096,4096,21,0.13129806664908714,0.141067,cpu.csv,"LogisticRegression(C=822.7669375330175, max_iter=5000)"
BO,cpu_act,multiclass,f1_macro,2,120.0,151.86726306676866,8192,21,56,4096,4096,21,0.13096104817211185,0.138347,cpu.csv,"LogisticRegression(C=52.3245835919944, max_iter=5000)"
BO,cpu_act,multiclass,f1_macro,3,120.0,135.31734114090602,8192,21,56,4096,4096,21,0.1277617589055556,0.144328,cpu.csv,"LogisticRegression(C=377.47684408629647, max_iter=5000)"
BO,cpu_act,multiclass,f1_macro,4,120.0,110.1238018631935,8192,21,56,4096,4096,21,0.12349951557789951,0.133247,cpu.csv,"LogisticRegression(C=6.5753385149310555, max_iter=5000)"
BO,health_insurance,multiclass,f1_macro,0,120.0,324.18023439645765,22272,25,75,11136,11136,25,0.022885665868323666,0.017774,health.csv,"LogisticRegression(C=54.09123540828147, max_iter=5000)"
BO,health_insurance,multiclass,f1_macro,1,120.0,126.83725378513336,22272,25,75,11136,11136,25,0.022771237701468265,0.01778,health.csv,"LogisticRegression(C=0.36166425226865795, max_iter=5000)"
BO,health_insurance,multiclass,f1_macro,2,120.0,126.87514801025391,22272,25,75,11136,11136,25,0.022761657092240754,0.017774,health.csv,"LogisticRegression(C=0.1308094007205493, max_iter=5000)"
BO,health_insurance,multiclass,f1_macro,3,120.0,110.84364045063654,22272,25,75,11136,11136,25,0.022762052657754682,0.017777,health.csv,"LogisticRegression(C=0.4000230725859301, max_iter=5000)"
BO,health_insurance,multiclass,f1_macro,4,120.0,87.46145417292912,22272,25,75,11136,11136,25,0.023044190425270953,0.017783,health.csv,"LogisticRegression(C=0.1015608052620823, max_iter=5000)"
BO,BachChoralHarmony,multiclass,f1_macro,0,120.0,97.85584202210109,5665,104,102,2832,2833,104,0.4664388911609745,0.412436,BachChoralHarmony.csv,"LogisticRegression(C=30.469114046761522, max_iter=5000)"
BO,BachChoralHarmony,multiclass,f1_macro,1,120.0,86.37720247507096,5665,104,102,2832,2833,104,0.4504670887955882,0.404143,BachChoralHarmony.csv,"LogisticRegression(C=15.068774220617088, max_iter=5000)"
BO,BachChoralHarmony,multiclass,f1_macro,2,120.0,95.3351181268692,5665,104,102,2832,2833,104,0.4611998455266262,0.406418,BachChoralHarmony.csv,"LogisticRegression(C=23.176622881033826, max_iter=5000)"
BO,BachChoralHarmony,multiclass,f1_macro,3,120.0,65.56570832331975,5665,104,102,2832,2833,104,0.44693452172239645,0.391739,BachChoralHarmony.csv,"LogisticRegression(C=6.461967148558194, max_iter=5000)"
BO,BachChoralHarmony,multiclass,f1_macro,4,120.0,93.5629424850146,5665,104,102,2832,2833,104,0.4653628832861026,0.409244,BachChoralHarmony.csv,"LogisticRegression(C=18.638050934611805, max_iter=5000)"
