optim,name_db,type_prob,score_type,run_total,time_limit,elapsed_time,num_rows,num_cols,num_classes,train_val_size,test_size,NFS,FINAL_SCORE_VAL,FINAL_SCORE_TST,name_file,model,selec_feats_thr,best_model_parameters,best_model_probsfeats
HYB,sick,binary,logloss,0,120.0,1.5687787135442097,3772,52,2,1886,1886,8,0.096904,0.108882,sick.csv,"LogisticRegression(C=0.5209301305693336, max_iter=5000)","['query_hypothyroid_f', 'query_hypothyroid_t', 'psych_t', 'TSH', 'T3', 'TT4_measured_t', 'FTI', 'referral_source_other']",[-0.28322052227251027],"[0.0 0.0 0.0 0.48899283113374276 0.1100709683994362 0.062274348984062
 0.2607752317063111 0.1547982430083673 0.35724900986196256
 0.3817533251823049 0.0 0.0 0.3474166171921679 0.0737897220224681
 0.319137120993975 0.239984950288249 0.30102826635377145
 0.6043414504339728 0.5676838865060738 0.20050318571745918
 0.18726057625582587 0.0 0.0 0.0 0.06668607448728914 0.41262208500942216
 0.0 0.08469248778238622 0.34420940302890685 0.0 0.6339573750560146
 0.1620850468637796 0.03622329668345599 1.0 0.34238498337789164
 0.18055533161714898 1.0 0.7143128374019709 0.4016337884010285
 0.05094845165763955 0.0 0.23576498305185492 0.3632682186289709 0.0
 0.4929031384986067 1.0 0.0 0.05378920303306467 0.959580567551837 0.0
 0.25942959095435725 0.25890202827776454]"
HYB,sick,binary,logloss,1,120.0,1.2416998306910196,3772,52,2,1886,1886,12,0.096854,0.108839,sick.csv,"LogisticRegression(C=0.5719385212140554, max_iter=5000)","['on_antithyroid_medication_f', 'query_hypothyroid_f', 'hypopituitary_f', 'psych_t', 'TSH', 'T3', 'TT4_measured_f', 'FTI_measured_t', 'FTI', 'TBG_measured_f', 'referral_source_other', 'referral_source_STMW']",[-0.2426506518581129],"[0.0 0.13976226214087434 0.1371344771431231 0.0 0.2735720495386783 0.0
 0.4559333144172522 0.5366377530615268 0.0 0.23549646773630362
 0.01036097821413157 0.0 0.0 0.1491524222837154 0.12267065360719756 0.0
 0.0 1.0 0.25146596628987494 0.1485065473481234 0.0 0.0
 0.009030815942323626 0.0 0.0 0.023866796361205145 0.0 0.5097991116089601
 0.13841178423507927 0.11944126311340114 0.5589524158331967
 0.40454028038121853 0.0 1.0 0.24144696766179935 0.0 0.8029411648942266
 0.03971672605847844 0.6950379636028087 0.0 0.10791530872212556 0.0 0.0
 0.8410498299537363 0.24584580557608537 0.9806293907720647
 0.6709433431763232 0.4429193846496469 1.0 0.0 1.0 0.3118443645030575]"
HYB,sick,binary,logloss,2,120.0,1.5287744522094726,3772,52,2,1886,1886,12,0.096923,0.109019,sick.csv,"LogisticRegression(C=0.5320134371700245, max_iter=5000)","['thyroid_surgery_t', 'I131_treatment_t', 'query_hypothyroid_f', 'tumor_f', 'psych_t', 'TSH', 'T3', 'TT4_measured_t', 'TT4_measured_f', 'FTI', 'referral_source_other', 'referral_source_SVHD']",[-0.27407739850364204],"[0.0 0.4469083958283216 0.0 0.13710512745310693 0.2458990123592481
 0.3284709485660001 0.40767635436343774 0.07490586787575143 0.0
 0.16721155258428788 0.0 0.21114249182774586 0.0 0.03659362032804264
 0.5450701898340072 0.22866434148744103 0.7943317933960203 1.0
 0.3621724045741347 0.11321181948528203 0.0 0.35497564354658795
 0.051105422076683504 0.15004484280680458 0.34710941793288547
 0.7670769708453392 0.08580695169975026 0.28597206307250966
 0.3861610286891106 0.0950342193400913 0.7966205566473021
 0.10753557114058968 0.44304803621499034 1.0 0.2104457980874872 0.0
 0.9995224781581344 0.5838713412526781 0.9629769627447583
 0.41851414227529143 0.020556982890646197 0.0 0.0 0.1877346590543158
 0.4192532578142363 0.9784256989993284 0.10903858607639741
 0.21961099592814315 1.0 0.352978622767097 0.0 0.9568432589561283]"
HYB,sick,binary,logloss,3,120.0,1.167517864704132,3772,52,2,1886,1886,10,0.096857,0.108941,sick.csv,"LogisticRegression(C=0.6096313901397985, max_iter=5000)","['query_hypothyroid_f', 'goitre_f', 'tumor_f', 'hypopituitary_t', 'psych_t', 'TSH', 'T3', 'FTI_measured_t', 'FTI', 'referral_source_other']",[-0.21493267911346606],"[0.0 0.05300130506419505 0.03199597680306568 0.43672280978988276 0.0
 0.11265203372212051 0.3250137653826744 0.18893241240847095
 0.11189874310990716 0.014167128542642553 0.45294267566946655 0.0
 0.05792850653067145 0.29880103024093024 0.23939415522317564
 0.05126448469485803 0.22382634162113627 1.0 0.05084926235709689
 0.17332784276714322 0.32984191939974195 0.27221220534820056
 0.0482240007458604 0.8912391265993269 0.01580090545518082
 0.6710993318702955 0.0 0.0 0.6557192014382005 0.06947793124442003 1.0 0.0
 0.12055922811539661 1.0 0.4260370204980576 0.0 1.0 0.037989436396693436
 0.0033867455517877926 0.0 0.31767468705268115 0.16470818004905885
 0.05942330733781401 1.0 0.0 0.744266483947183 0.028980923213849687 0.0
 1.0 0.0 0.0 0.0]"
HYB,sick,binary,logloss,4,120.0,1.4438207626342774,3772,52,2,1886,1886,9,0.096807,0.109017,sick.csv,"LogisticRegression(C=0.5743807350148539, max_iter=5000)","['on_antithyroid_medication_t', 'query_hypothyroid_f', 'tumor_t', 'psych_t', 'TSH', 'T3', 'TT4_measured_t', 'FTI', 'referral_source_other']",[-0.24080013495143224],"[0.0 0.0 0.35038506034406 0.0 0.0 0.048621244960634136 0.0
 0.19015362319395845 1.0 0.20620337189218477 0.06778967888523213 0.0
 0.0593155042966417 0.0 0.0 0.08174708335559204 0.0606598558981033 1.0
 0.15178878221810757 0.0 0.08350945452090498 0.02406623996028423
 0.16777874743427823 0.0798660533321402 0.2118114206699529
 0.1461993160337964 0.5870479343451234 0.3623651909256862 0.0
 0.19569904678441385 0.6912628212222414 0.3517411872657253
 0.1053100366226788 1.0 0.0 0.15489327410985293 0.9850548609423497
 0.9196151748093789 0.0 0.0 0.0 0.0 0.49653312808238914
 0.35538070659996146 0.0 1.0 0.0 0.3113226484525173 1.0 0.3046879159216702
 0.1804857307053609 0.0]"
HYB,spambase,binary,logloss,0,120.0,16.10152835448583,4601,57,2,2300,2301,32,0.222821,0.238341,spambase.csv,"LogisticRegression(C=961.983417080312, max_iter=5000)","['word_freq_make', 'word_freq_address', 'word_freq_3d', 'word_freq_our', 'word_freq_remove', 'word_freq_will', 'word_freq_people', 'word_freq_free', 'word_freq_business', 'word_freq_email', 'word_freq_credit', 'word_freq_your', 'word_freq_000', 'word_freq_hp', 'word_freq_hpl', 'word_freq_george', 'word_freq_lab', 'word_freq_857', 'word_freq_data', 'word_freq_cs', 'word_freq_meeting', 'word_freq_original', 'word_freq_project', 'word_freq_re', 'word_freq_edu', 'word_freq_table', 'word_freq_conference', 'char_freq_%3B', 'char_freq_%5B', 'char_freq_%24', 'char_freq_%23', 'capital_run_length_longest']",[2.9831675856214015],"[0.6825742783461406 0.9987842615235488 0.31221922850526374
 0.9939767222312051 0.8790893098854446 0.0 1.0 0.23997144664327272 0.0
 0.29932722467549433 0.0 0.675981964460009 1.0 0.03098933982475082
 0.20527161113747544 1.0 1.0 1.0 0.055631298286271516 1.0
 0.9441536543999779 0.01093773064073399 1.0 0.3216283870859753 1.0 1.0 1.0
 0.014682715474762766 1.0 0.0 0.025189879787887247 0.9176775092380509
 0.9497932998502568 0.20663409603261174 0.00485212766130986 0.0
 0.4604337137665573 0.0227072794899233 0.3660153061557727
 0.27870296247523124 1.0 1.0 0.9039186078081296 0.6512441351231997
 0.917720210636959 1.0 1.0 0.9732631844204559 1.0 0.0 1.0
 0.18190158764960135 1.0 1.0 0.006571598263853593 0.6561060073073441
 0.07579485359827665]"
HYB,spambase,binary,logloss,1,120.0,16.10163196325302,4601,57,2,2300,2301,30,0.225301,0.237359,spambase.csv,"LogisticRegression(C=1000.0, max_iter=5000)","['word_freq_make', 'word_freq_address', 'word_freq_3d', 'word_freq_our', 'word_freq_remove', 'word_freq_receive', 'word_freq_will', 'word_freq_addresses', 'word_freq_free', 'word_freq_business', 'word_freq_email', 'word_freq_credit', 'word_freq_your', 'word_freq_000', 'word_freq_hp', 'word_freq_george', 'word_freq_lab', 'word_freq_data', 'word_freq_pm', 'word_freq_cs', 'word_freq_meeting', 'word_freq_project', 'word_freq_re', 'word_freq_edu', 'word_freq_conference', 'char_freq_%3B', 'char_freq_%24', 'char_freq_%23', 'capital_run_length_longest', 'capital_run_length_total']",[3.0],"[0.6350270311931038 1.0 0.0 1.0 0.9438838439214268 0.4480385372378535 1.0
 0.0 0.0 0.0 0.9246097878210543 1.0 0.0 0.43725764718741933 1.0 1.0 1.0
 0.9761601272518117 0.0 1.0 1.0 0.0 0.935383417008361 0.07130790829084649
 1.0 0.3746085623278413 1.0 0.4583883947302282 1.0 0.017378361333559862
 0.0 0.0 1.0 0.0 0.0 0.010283075510489036 0.47640881712244854
 0.41536709555601575 1.0 0.0 1.0 1.0 0.08354522738669054 1.0 1.0 1.0
 0.21531644842960646 1.0 0.9366676810719246 0.35967634910412943
 0.3120154910968629 0.29792084454764284 1.0 0.7514658937952987
 0.27908250075861796 0.9962039981225789 0.8124598308673692]"
HYB,spambase,binary,logloss,2,120.0,19.70735431909561,4601,57,2,2300,2301,30,0.222983,0.237064,spambase.csv,"LogisticRegression(C=730.9704948952644, max_iter=5000)","['word_freq_make', 'word_freq_address', 'word_freq_all', 'word_freq_3d', 'word_freq_our', 'word_freq_remove', 'word_freq_will', 'word_freq_free', 'word_freq_business', 'word_freq_email', 'word_freq_credit', 'word_freq_your', 'word_freq_000', 'word_freq_hp', 'word_freq_hpl', 'word_freq_george', 'word_freq_lab', 'word_freq_data', 'word_freq_pm', 'word_freq_cs', 'word_freq_meeting', 'word_freq_project', 'word_freq_re', 'word_freq_edu', 'word_freq_table', 'word_freq_conference', 'char_freq_%3B', 'char_freq_%24', 'char_freq_%23', 'capital_run_length_longest']",[2.86389984732341],"[1.0 0.7913685359696524 0.9060332061727723 0.8463832649499314 1.0
 0.1878170997772553 1.0 0.0 0.0855488571814715 0.12924602931146295
 0.3539482675937671 0.8479171151443723 0.0 0.3621744967386351 0.0 1.0 1.0
 1.0 0.49353768208050625 1.0 0.9027451026536728 0.4227744387239311
 0.7581670565615448 0.0 1.0 1.0 1.0 0.2736182977755056 1.0 0.0 0.0
 0.3051835622021536 0.9257749574880656 0.46581443129173716 0.0 0.0 0.0
 0.23083266328253255 0.6663747575439593 0.0 1.0 1.0 0.31825008136624744
 0.7743963861767202 1.0 1.0 0.8166967185071216 1.0 1.0 0.41282049532550424
 0.02755570515412249 0.0 1.0 1.0 0.12145383463684142 1.0
 0.4264318305469479]"
HYB,spambase,binary,logloss,3,120.0,8.437653009096781,4601,57,2,2300,2301,31,0.22648,0.241581,spambase.csv,"LogisticRegression(C=696.2085726281415, max_iter=5000)","['word_freq_address', 'word_freq_3d', 'word_freq_our', 'word_freq_over', 'word_freq_remove', 'word_freq_order', 'word_freq_will', 'word_freq_free', 'word_freq_business', 'word_freq_email', 'word_freq_credit', 'word_freq_your', 'word_freq_hp', 'word_freq_hpl', 'word_freq_george', 'word_freq_lab', 'word_freq_data', 'word_freq_85', 'word_freq_cs', 'word_freq_meeting', 'word_freq_original', 'word_freq_project', 'word_freq_re', 'word_freq_edu', 'word_freq_table', 'word_freq_conference', 'char_freq_%3B', 'char_freq_%28', 'char_freq_%24', 'char_freq_%23', 'capital_run_length_longest']",[2.842739366581386],"[0.0 0.8532960804455735 0.13374070591358175 1.0 1.0 1.0 1.0 0.0
 0.876577738926482 0.2284405171651097 0.0 1.0 0.23775658328958904 0.0 0.0
 1.0 1.0 1.0 0.21356345346498226 1.0 1.0 0.2627538592469018 0.0 0.0 1.0
 0.9096486336440851 1.0 0.3785476299160366 0.6743403224081124
 0.024868050932876987 0.0 0.10549308608720533 1.0 0.15289377247764058 1.0
 0.0 0.27279477305746275 0.20277942872760105 0.3800644676698176 0.0 1.0
 1.0 0.7670221259639668 1.0 1.0 1.0 0.5133633759963713 1.0 1.0
 0.6492805484120352 0.08035887870126393 0.0 1.0 1.0 0.0 1.0 0.0]"
HYB,spambase,binary,logloss,4,120.0,15.273787196477254,4601,57,2,2300,2301,32,0.224701,0.243682,spambase.csv,"LogisticRegression(C=888.5636107991572, max_iter=5000)","['word_freq_make', 'word_freq_address', 'word_freq_3d', 'word_freq_our', 'word_freq_remove', 'word_freq_receive', 'word_freq_will', 'word_freq_free', 'word_freq_business', 'word_freq_you', 'word_freq_credit', 'word_freq_your', 'word_freq_hp', 'word_freq_hpl', 'word_freq_george', 'word_freq_650', 'word_freq_lab', 'word_freq_857', 'word_freq_data', 'word_freq_pm', 'word_freq_cs', 'word_freq_meeting', 'word_freq_project', 'word_freq_re', 'word_freq_edu', 'word_freq_table', 'word_freq_conference', 'char_freq_%3B', 'char_freq_%24', 'char_freq_%23', 'capital_run_length_longest', 'capital_run_length_total']",[2.9486885236778386],"[1.0 1.0 0.0 1.0 0.9694033511457202 0.12865721758095916 1.0
 0.12918771275139795 0.0 0.40473419925209236 1.0 0.7928059634813752
 0.4253953114502623 0.0503825631201998 0.31560794849830764 1.0 1.0 0.0 1.0
 0.9578755808966566 0.8374882013369337 0.0 0.10351352093511923
 0.4944340890983055 1.0 0.9355677302609003 0.862562992161866
 0.8089867419200014 0.8892619260941976 0.0 0.0 1.0 1.0 0.06659651398408492
 0.0 0.0 0.0 0.08891525569445222 1.0 0.05987048851803892 1.0 1.0
 0.39597427113259237 1.0 1.0 1.0 0.8377192785951877 1.0 1.0
 0.09660521592575633 0.070356841067433 0.0 1.0 0.9647808541771906 0.0 1.0
 1.0]"
HYB,coil2000,binary,logloss,0,120.0,2.1526158650716147,9822,85,2,4911,4911,23,0.203524,0.205205,coil2000.csv,"LogisticRegression(C=0.18143182570164568, max_iter=5000)","['MGEMOMV', 'MGEMLEEF', 'MGODPR', 'MRELGE', 'MFGEKIND', 'MOPLHOOG', 'MOPLLAAG', 'MBERHOOG', 'MBERBOER', 'MHKOOP', 'MAUT0', 'MINK123M', 'PWAPART', 'PWALAND', 'PPERSAUT', 'PTRACTOR', 'PLEVEN', 'PPERSONG', 'PBRAND', 'PPLEZIER', 'ATRACTOR', 'ABRAND', 'ABYSTAND']",[-0.7412865292148783],"[0.0 0.0 0.9452257388859018 0.8253396654616049 0.0 0.18428776355166793
 0.8608819579413118 0.08004966511282888 0.0 1.0 0.27502498971234557
 0.18698187307320457 0.28003178478936985 1.0 0.0 0.5392073250017544 0.0
 0.5569354486310355 0.65711786078832 0.2144158081453893 1.0
 0.10998568599509508 0.0 0.0 0.25850234014604545 0.032312802856853756
 0.17495586903225493 0.2490773118111348 0.4453970493536634
 0.36545168046552284 1.0 0.0 0.0 1.0 0.3349431274898368
 0.05152527904483143 0.05649764860630201 0.22673359261525267
 0.1796704064110063 0.006215878391118326 1.0 0.11913173717210433
 0.0705881569874785 0.8239098863929489 0.20482610143925806
 0.7960656108781179 1.0 0.0 0.00821478191804572 0.19615011178167005
 0.1882410819331959 0.7219655207712652 0.0 0.0 0.6251301487583293
 0.56232200775833 0.0 0.0 1.0 0.1600306662466831 1.0 0.10729310549293083
 0.16565233199878293 0.0 0.0 0.0 0.4690053517023523 0.04353357880146268
 0.0 0.0 0.02217667685985683 0.0 1.0 0.34856681918495025 0.0 0.0 0.0 0.0
 0.07971318080002482 1.0 0.3069086460461108 0.010767882947944458
 0.14644884240561007 0.21024831458876048 1.0]"
HYB,coil2000,binary,logloss,1,120.0,2.606545094648997,9822,85,2,4911,4911,24,0.202521,0.206035,coil2000.csv,"LogisticRegression(C=0.2496627768983314, max_iter=5000)","['MGEMOMV', 'MGODRK', 'MRELGE', 'MRELOV', 'MFGEKIND', 'MOPLHOOG', 'MBERBOER', 'MBERMIDD', 'MHHUUR', 'MAUT0', 'MINKM30', 'MINK123M', 'PWAPART', 'PPERSAUT', 'PLEVEN', 'PGEZONG', 'PBRAND', 'PPLEZIER', 'AWALAND', 'APERSAUT', 'AWERKT', 'AGEZONG', 'ABRAND', 'ABYSTAND']",[-0.6026462033142557],"[0.0 0.0 0.9960139421998963 0.18233642432184793 0.003397474128603188
 0.6920660656144723 0.07162650450063845 0.011712186737561721 0.0 1.0
 0.30905485269881366 0.8606644264853917 0.03370219651745679
 0.628428940972878 0.4896266036995461 1.0 0.2688465744263071
 0.021742911359357527 0.24781256620825642 0.09235783547618102 1.0 1.0
 0.11051491556573306 0.14956236159154482 0.12160223121420188
 0.11116713138766525 0.39222834023121544 0.35559688102891657 0.0
 0.5868424296574178 0.3879392861145914 0.0 0.36936018611180604
 0.8718332778622655 0.0 0.18440699812960687 0.9783865339147639
 0.008337736520310737 0.13893421606135387 0.0 0.9443813737257988
 0.12081886028019856 0.0337614240441155 0.9591326447023593
 0.037880310765044 0.2326812501862997 0.9020808071470359
 0.14464020914153847 0.31310986411852304 0.14164905228729377
 0.05207302411059108 0.1427367738241121 0.22304485561139056
 0.4132026206161792 0.5666413547658672 0.04190515533486987
 0.9997129776212312 0.0018179510388581337 0.9579333905838178 0.0
 0.9626597558042864 0.3071163219902318 0.0 0.023273033739735636
 0.24398321539277026 0.06756854762503806 1.0 0.9689408899145374
 0.11539645855425526 0.0 0.0 0.07159148608628191 0.04372132173269401
 0.5448566014571807 0.37422228186651824 0.0005013320142692277
 0.11039771010462808 0.8902496220970685 0.0 0.5762157682303874
 0.05138224266906963 0.05122353184456957 0.08517323671533124
 0.03823256403717907 0.7317124766107697]"
HYB,coil2000,binary,logloss,2,120.0,2.28379491964976,9822,85,2,4911,4911,19,0.20299,0.206287,coil2000.csv,"LogisticRegression(C=0.11046374280197108, max_iter=5000)","['MGEMOMV', 'MGEMLEEF', 'MGODGE', 'MRELGE', 'MRELSA', 'MOPLHOOG', 'MBERBOER', 'MBERMIDD', 'MHKOOP', 'MAUT1', 'MAUT2', 'MINK123M', 'PWALAND', 'PPERSAUT', 'PLEVEN', 'PBRAND', 'PPLEZIER', 'PBYSTAND', 'ABRAND']",[-0.9567802458244108],"[0.0067918425914336444 0.179814287558701 1.0 0.7463331076369439
 0.06282901127626324 0.05498371459995022 0.3260435955478053
 0.23636255078591284 0.6659341469140807 1.0 0.9399249832678703
 0.12332022116802475 0.13011017630936658 0.04792929673454144
 0.20329200623776963 1.0 0.09806428680856086 0.4863873103187685
 0.3165272603165813 0.014930958767233354 1.0 0.5067532624287934
 0.028040825082004645 0.0 0.0 0.0 0.30678336432764386 0.09997715696799765
 0.09282420233092699 0.41098739615051855 1.0 1.0 1.0 0.30016390980706675
 0.0 0.0 0.09019421081612998 0.0 0.0 0.051188879717269785 1.0
 0.2837251339961535 0.10033098768068545 0.4162419860247425
 0.14276113321581618 0.796330909816003 1.0 0.10687871321796102
 0.01903319736758477 0.0 0.0 0.13474122279703793 0.026203981837823687
 0.016989705250621524 0.7967011386485097 0.4424935329950949 0.0 0.0
 0.9441714439096894 0.14246122188998617 1.0 0.19438235043704344
 0.08504614419827207 0.765297370063794 0.36906052461029637
 0.01367035508568577 0.09966029559736998 0.08141945833161951
 0.2808923857054739 0.0552106465588454 0.0 0.0 0.24369542580683629 0.0
 0.18964872006817698 0.0763229383173819 0.0 0.02799470245654761
 0.09209085220326887 0.819140344354482 0.0 0.17341134085156737
 0.030837315848139195 0.0 0.031892177127980065]"
HYB,coil2000,binary,logloss,3,120.0,2.176456566651662,9822,85,2,4911,4911,24,0.203188,0.205127,coil2000.csv,"LogisticRegression(C=0.07626091873598731, max_iter=5000)","['MGEMOMV', 'MGEMLEEF', 'MRELGE', 'MFGEKIND', 'MOPLHOOG', 'MBERZELF', 'MBERBOER', 'MSKB1', 'MHHUUR', 'MAUT1', 'MAUT2', 'MINKM30', 'MINK123M', 'PWAPART', 'PWALAND', 'PPERSAUT', 'PVRAAUT', 'PLEVEN', 'PBRAND', 'PPLEZIER', 'PBYSTAND', 'APERSAUT', 'ABRAND', 'ABYSTAND']",[-1.117697966967329],"[0.0 0.0 0.6532438338155832 1.0 0.3325236024256454 0.1259035851174831
 0.12416144411284752 0.15176806591516664 0.0 0.7162499957880486
 0.4189333132014118 0.15627028362229883 0.05038643803025042
 0.7278733031103881 0.06923441712375289 1.0 0.0 0.21309242543981072 0.0
 0.949268523175933 1.0 0.0 0.0 0.2115714339797157 0.35901542812909626
 0.6069666318907059 0.19388618911806077 0.0 0.0 0.7932123505098376
 0.10772881991272984 0.5483772284698507 0.5729494683711238
 0.3175346549168331 0.13819804019412807 0.0 0.9310213299809109 0.0
 0.056703241940174176 0.09843992462933385 0.9251172363946165 0.0
 0.2143410136612345 0.8572877145989655 0.11306361657352093
 0.5762549694527498 0.9566065240244834 0.021193903235890016
 0.09731470239486305 1.0 0.0 0.09959898950849436 0.3582047002403202 0.0
 0.9335586639817497 0.2885061614739898 0.0 0.3558190293678466 1.0
 0.10150312095997914 1.0 0.0 0.017777668732517488 0.5239677541576455
 0.09007967998173894 0.4429275127326914 0.0 0.6028385320303754
 0.44455500995448227 0.0 0.0600922343154543 0.01685883337484706 0.0
 0.0014383406571393947 0.37931999101643216 0.08420452186989252
 0.11104160111934991 0.1278048080122554 0.1513099108153883 1.0
 0.04568673260468149 0.2614133615884593 0.018221618295849215 0.0 1.0]"
HYB,coil2000,binary,logloss,4,120.0,1.5532726526260376,9822,85,2,4911,4911,25,0.203644,0.205241,coil2000.csv,"LogisticRegression(C=0.05648726444742573, max_iter=5000)","['MGEMLEEF', 'MGODGE', 'MRELSA', 'MFWEKIND', 'MOPLHOOG', 'MBERBOER', 'MBERMIDD', 'MAUT1', 'MAUT2', 'MZFONDS', 'MINK123M', 'MINKGEM', 'PWABEDR', 'PWALAND', 'PPERSAUT', 'PVRAAUT', 'PGEZONG', 'PBRAND', 'PPLEZIER', 'AWAPART', 'APERSAUT', 'ABESAUT', 'AWERKT', 'ALEVEN', 'ABRAND']",[-1.2480494566701952],"[0.03901850761756853 0.01795336636310886 0.2563686469499237
 0.9832917767675872 0.3938239108083149 0.0 0.0 0.0 0.5820443595423517 0.0
 0.521674276852529 0.0 0.0 0.15137082313980402 1.0 1.0 0.03025672308087105
 0.0 0.4599738544332886 0.2411564061877695 1.0 1.0 0.30039312482849817
 0.2555380366628904 0.0 0.3512040125016507 0.00479090793121052 0.0 0.0
 0.34822537828201283 0.0 1.0 0.5809249169701116 0.36007104267882784
 0.5195710871293913 0.01718843061358524 0.34691045883121047
 0.33743223882338763 0.0 0.0 1.0 0.6954098012145808 0.35310686477038167
 0.050269803087853344 0.7439833944739046 1.0 1.0 0.017610204629673845 0.0
 1.0 0.0 0.1656269352194646 0.07173988563509517 0.48668341528224307
 0.2617677992885478 0.44432827809494924 1.0 0.29362065734547427
 0.6130188765390193 0.0 0.9070126242838648 0.14500720964679206
 0.37827905776873383 0.342868893944645 0.7481881891832549 0.0 0.0
 0.5981712901546676 0.8477832841751434 0.056565838691310766
 0.27062909723577516 0.0 0.0 0.9681619554668555 0.0 0.7644044261226938
 0.42164211463183243 0.0 0.0 0.8421086788071861 0.08345762914884376
 0.45318423543688774 0.4303224786599042 0.0 0.2808469794321104]"
