name_file,bo_elapsed_time,bo_num_rows,bo_num_cols,bo_num_classes,bo_train_val_size,bo_test_size,bo_NFS,bo_FINAL_SCORE_VAL,bo_FINAL_SCORE_TST,hyb_elapsed_time,hyb_num_rows,hyb_num_cols,hyb_num_classes,hyb_train_val_size,hyb_test_size,hyb_NFS,hyb_FINAL_SCORE_VAL,hyb_FINAL_SCORE_TST,ga_elapsed_time,ga_num_rows,ga_num_cols,ga_num_classes,ga_train_val_size,ga_test_size,ga_NFS,ga_FINAL_SCORE_VAL,ga_FINAL_SCORE_TST,name_db,type_prob,score_type,num_rows,num_cols,num_classes,train_val_size,test_size
dna.csv,3.4092129095395407,3186.0,360.0,3.0,1593.0,1593.0,360.0,0.935712648134001,0.941958,18.976116853555045,3186.0,360.0,3.0,1593.0,1593.0,156.2,0.9553602,0.9444032,62.85938458760579,3186.0,360.0,3.0,1593.0,1593.0,181.4,0.9518546190986908,0.9434142,dna,multiclass,f1_macro,3186,360,3,1593,1593
eeg.csv,5.196429190635682,14980.0,14.0,2.0,7490.0,7490.0,14.0,0.6461928516364229,0.6359937999999999,5.8275506242116295,14980.0,14.0,2.0,7490.0,7490.0,10.0,0.6458066,0.6362766000000001,23.259696528911594,14980.0,14.0,2.0,7490.0,7490.0,10.6,0.6457830379450821,0.6361482,eeg-eye-state,binary,logloss,14980,14,2,7490,7490
elevators.csv,47.285192356904346,16599.0,18.0,61.0,8299.0,8300.0,18.0,0.10193779708307815,0.31460940000000004,121.44034772713978,16599.0,18.0,61.0,8299.0,8300.0,10.0,0.0940554,0.3028156,454.30716567754746,16599.0,18.0,61.0,8299.0,8300.0,13.0,0.09645305315780876,0.30488299999999996,elevators,regression,MSE/RMSE,16599,18,61,8299,8300
eye.csv,2.2131124353408813,10936.0,30.0,3.0,5468.0,5468.0,30.0,0.513057344752909,0.5120351999999999,3.8495609958966575,10936.0,30.0,3.0,5468.0,5468.0,22.0,0.5177994,0.512278,34.85451809247335,10936.0,30.0,3.0,5468.0,5468.0,21.8,0.5155722070141906,0.5125126,eye_movements,multiclass,f1_macro,10936,30,3,5468,5468
fifa.csv,57.13445231755575,18063.0,5.0,133.0,9031.0,9032.0,5.0,0.3804779096750008,0.6026978,122.05643473148345,18063.0,5.0,133.0,9031.0,9032.0,2.2,0.3589608,0.5858348,538.471372888883,18063.0,5.0,133.0,9031.0,9032.0,3.0,0.361837588660802,0.5928910000000001,fifa,regression,MSE/RMSE,18063,5,133,9031,9032
first.csv,9.02366696834564,6118.0,51.0,6.0,3059.0,3059.0,51.0,0.3397055732032008,0.322616,48.176305117607114,6118.0,51.0,6.0,3059.0,3059.0,39.2,0.35328020000000004,0.31821,59.04654914855958,6118.0,51.0,6.0,3059.0,3059.0,30.6,0.34747345333153357,0.3151366,first-order-theorem-proving,multiclass,f1_macro,6118,51,6,3059,3059
gas.csv,26.57689091364543,13910.0,128.0,6.0,6955.0,6955.0,128.0,0.9907147687723101,0.9884352,122.26544402758279,13910.0,128.0,6.0,6955.0,6955.0,56.8,0.9927702,0.9885149999999999,251.20800697167715,13910.0,128.0,6.0,6955.0,6955.0,67.4,0.9925381916275965,0.9888322,gas-drift,multiclass,f1_macro,13910,128,6,6955,6955
grid.csv,16.20137928088506,10000.0,12.0,10000.0,5000.0,5000.0,12.0,0.04609651782406046,0.2114544,69.5960999751091,10000.0,12.0,10000.0,5000.0,5000.0,8.0,0.0316678,0.174695,170.46608555237452,10000.0,12.0,10000.0,5000.0,5000.0,8.0,0.032245821710757,0.1745594,grid_stability,regression,MSE/RMSE,10000,12,10000,5000,5000
health.csv,155.23954616308214,22272.0,25.0,75.0,11136.0,11136.0,25.0,0.0228449607490116,0.0177776,128.72880656003954,22272.0,25.0,75.0,11136.0,11136.0,21.6,0.0211548,0.0177796,946.7200256673495,22272.0,25.0,75.0,11136.0,11136.0,16.4,0.022891183684138523,0.0177878,health_insurance,multiclass,f1_macro,22272,25,75,11136,11136
heloc.csv,1.7393406462669372,10000.0,22.0,2.0,5000.0,5000.0,22.0,0.5656659331740584,0.5720714,1.196693600018819,10000.0,22.0,2.0,5000.0,5000.0,14.6,0.564893,0.5722468,22.0412278453509,10000.0,22.0,2.0,5000.0,5000.0,16.6,0.5647742198950243,0.5723902,heloc,binary,logloss,10000,22,2,5000,5000
house.csv,96.92523423592249,22784.0,16.0,2045.0,11392.0,11392.0,16.0,0.4069727976779058,0.6492352,123.04007564703625,22784.0,16.0,2045.0,11392.0,11392.0,13.0,0.4143722,0.6602078,889.7913841994603,22784.0,16.0,2045.0,11392.0,11392.0,14.0,0.4004157689872942,0.6544674,house_16H,regression,MSE/RMSE,22784,16,2045,11392,11392
hypothyroid.csv,10.25834100405375,3772.0,52.0,4.0,1886.0,1886.0,52.0,0.7839356131467874,0.6251836,90.75392456849417,3772.0,52.0,4.0,1886.0,1886.0,16.6,0.8489182,0.8119341999999999,70.84907925049464,3772.0,52.0,4.0,1886.0,1886.0,22.8,0.8361650582271525,0.6485898000000001,hypothyroid,multiclass,f1_macro,3772,52,4,1886,1886
jasmine.csv,1.840607983271281,2984.0,280.0,2.0,1492.0,1492.0,280.0,0.4501383942550129,0.444726,5.364297815958659,2984.0,280.0,2.0,1492.0,1492.0,71.4,0.4268108,0.44761480000000003,31.395321885744732,2984.0,280.0,2.0,1492.0,1492.0,141.0,0.4421642379487225,0.44615140000000003,jasmine,binary,logloss,2984,280,2,1492,1492
jm1.csv,1.8722253179550172,10885.0,21.0,2.0,5442.0,5443.0,21.0,0.4432126782599778,0.4522462,1.048114828268687,10885.0,21.0,2.0,5442.0,5443.0,7.6,0.4418246,0.4527776,13.538962933222454,10885.0,21.0,2.0,5442.0,5443.0,11.4,0.44137603284164434,0.45279759999999997,jm1,binary,logloss,10885,21,2,5442,5443
